time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773325312.73791528,0.04945997,5962,0.00092502,0.03870384,0,0.00000000,15752,15808,163,0.00108835,0.00470090,0.00247422,0.00000424,0.00118756,0.04398851
1773325312.83797336,0.03188721,5940,0.00136032,0.02263413,0,0.00000000,15808,15781,148,0.00112886,0.00421119,0.00175222,0.00000096,0.00053206,0.02727838
1773325312.93789458,0.04443682,5957,0.00076054,0.03799499,0,0.00000000,15781,15856,169,0.00115771,0.00252171,0.00180272,0.00000078,0.00045969,0.04073480
1773325313.03794026,0.05095447,5945,0.00153522,0.04178024,0,0.00000000,15856,15946,155,0.00117815,0.00337312,0.00184064,0.00000131,0.00054708,0.04552726
1773325313.13778329,0.05322487,6006,0.00867500,0.03153624,0,0.00000000,15946,15882,149,0.00275329,0.00605210,0.00181044,0.00000110,0.00047092,0.03888932
1773325313.23821020,0.03830595,5867,0.00063062,0.03210596,0,0.00000000,15882,15907,132,0.00182900,0.00282331,0.00155739,0.00000060,0.00035266,0.03515387
1773325313.33738184,0.02399109,6060,0.00205247,0.01555346,0,0.00000000,15907,15905,135,0.00134024,0.00403365,0.00114870,0.00000090,0.00033482,0.01988553
1773325313.43776417,0.01672463,5941,0.00092738,0.00912844,0,0.00000000,15905,15936,152,0.00124009,0.00293459,0.00230705,0.00000089,0.00053439,0.01225116
1773325313.53782725,0.01507441,5992,0.00063495,0.00920551,0,0.00000000,15936,16044,154,0.00112678,0.00234810,0.00118220,0.00000071,0.00032292,0.01175918
1773325313.63792229,0.01554499,5966,0.00080808,0.00938962,0,0.00000000,16044,16116,174,0.00092451,0.00231436,0.00115594,0.00000057,0.00028640,0.01188736
1773325313.73786211,0.02254616,5948,0.00095044,0.01514580,0,0.00000000,16116,16138,144,0.00093242,0.00295847,0.00212847,0.00000073,0.00037557,0.01848134
1773325313.83782268,0.01353896,5968,0.00055772,0.00891045,0,0.00000000,16138,16189,152,0.00163236,0.00150846,0.00158593,0.00000058,0.00033459,0.01054994
1773325313.93782258,0.02618347,6026,0.00139562,0.01679208,0,0.00000000,16189,16106,120,0.00181035,0.00397108,0.00226653,0.00000083,0.00063502,0.02101261
1773325314.03786850,0.03360654,6006,0.00111190,0.02401691,0,0.00000000,16106,16089,141,0.00146478,0.00428467,0.00201777,0.00000231,0.00058044,0.02907092
1773325314.13788843,0.02887605,5996,0.00074998,0.02055528,0,0.00000000,16089,16096,157,0.00168142,0.00413537,0.00184141,0.00000078,0.00056031,0.02498619
1773325314.23782849,0.01742952,6002,0.00059956,0.01044776,0,0.00000000,16096,16161,129,0.00151856,0.00279760,0.00227508,0.00000094,0.00045771,0.01346881
1773325314.33789802,0.01389323,6005,0.00068097,0.00883875,0,0.00000000,16161,16098,124,0.00093916,0.00221024,0.00115823,0.00000072,0.00031207,0.01120485
1773325314.43798470,0.01662438,5956,0.00120482,0.00983813,0,0.00000000,16098,16165,121,0.00119879,0.00247238,0.00123821,0.00000077,0.00035088,0.01248434
1773325314.53772259,0.02853855,6012,0.00058350,0.02129689,0,0.00000000,16165,16224,122,0.00121135,0.00339944,0.00171268,0.00000067,0.00049376,0.02502655
1773325314.63773966,0.02346405,5990,0.00064490,0.01629731,0,0.00000000,16224,16229,121,0.00256983,0.00398640,0.00110070,0.00000053,0.00029436,0.02070115
1773325314.73778820,0.01790300,6000,0.00113521,0.00994272,0,0.00000000,16229,16237,109,0.00168701,0.00299118,0.00115761,0.00000481,0.00039822,0.01329256
1773325314.83785439,0.02005441,5995,0.00057383,0.01424219,0,0.00000000,16237,16248,133,0.00091769,0.00292839,0.00123288,0.00000061,0.00028711,0.01743067
1773325314.93789268,0.02085282,5982,0.00055622,0.01443818,0,0.00000000,16248,16306,135,0.00131493,0.00307764,0.00151155,0.00000082,0.00032552,0.01784382
1773325315.03791571,0.01525079,5974,0.00052644,0.00971085,0,0.00000000,16306,16317,119,0.00084937,0.00228226,0.00146521,0.00000081,0.00043318,0.01216131
1773325315.13799071,0.01522931,5914,0.00054594,0.01028693,0,0.00000000,16317,16373,123,0.00079617,0.00214143,0.00113125,0.00000057,0.00030668,0.01258688
1773325315.23773432,0.01664065,5975,0.00060790,0.01162981,0,0.00000000,16373,16373,111,0.00076854,0.00186937,0.00138332,0.00000044,0.00044935,0.01366925
1773325315.33777356,0.01754674,5949,0.00140833,0.00933687,0,0.00000000,16373,16384,118,0.00088875,0.00318931,0.00118896,0.00000063,0.00036385,0.01278600
1773325315.43784833,0.01464710,5986,0.00044705,0.00865877,0,0.00000000,16384,16131,115,0.00221069,0.00221491,0.00207541,0.00000068,0.00040133,0.01103297
1773325315.53786135,0.01558818,5932,0.00185659,0.00891028,0,0.00000000,16131,16126,82,0.00203201,0.00178947,0.00120737,0.00000066,0.00030439,0.01082632
1773325315.63769245,0.01698621,6000,0.00078543,0.01073615,0,0.00000000,15773,15775,117,0.00176576,0.00232020,0.00158146,0.00000084,0.00047734,0.01325068
1773325315.73787308,0.02027347,5945,0.00052505,0.01327993,0,0.00000000,15775,15816,121,0.00095249,0.00345212,0.00159223,0.00000120,0.00044944,0.01716596
1773325315.83786345,0.01585071,5987,0.00040867,0.00971675,0,0.00000000,15816,15871,108,0.00158088,0.00249333,0.00216121,0.00000070,0.00032627,0.01238683
1773325315.93787503,0.01370207,5977,0.00049557,0.00885170,0,0.00000000,15871,15860,110,0.00083983,0.00217326,0.00119493,0.00000058,0.00031061,0.01120559
1773325316.03786421,0.01560656,5965,0.00086950,0.00880950,0,0.00000000,15860,15881,104,0.00107905,0.00216623,0.00210856,0.00000054,0.00038144,0.01113403
1773325316.13779807,0.01410399,6002,0.00048841,0.00963093,0,0.00000000,15881,15918,106,0.00082483,0.00158753,0.00133363,0.00000070,0.00038207,0.01137859
1773325316.23785782,0.01500529,5994,0.00052359,0.01007405,0,0.00000000,15918,15967,106,0.00270747,0.00206880,0.00128266,0.00000052,0.00036399,0.01231956
1773325316.33779359,0.02960021,6006,0.00042479,0.02413451,0,0.00000000,15967,16049,112,0.00251293,0.00237189,0.00135567,0.00000062,0.00047182,0.02667553
1773325316.43784571,0.01790314,5950,0.00042940,0.01184902,0,0.00000000,16049,16105,107,0.00152652,0.00238412,0.00174673,0.00000325,0.00070144,0.01440681
1773325316.53784728,0.02495001,5945,0.00053825,0.01646701,0,0.00000000,16105,16137,101,0.00093574,0.00313361,0.00301352,0.00000285,0.00081412,0.01983023
1773325316.63770270,0.02743702,5973,0.00057858,0.01770884,0,0.00000000,16137,16197,101,0.00093541,0.00441434,0.00217896,0.00000122,0.00100427,0.02281633
1773325316.73776197,0.02852759,6019,0.00204541,0.01326054,0,0.00000000,16197,16271,131,0.00144559,0.00532255,0.00435692,0.00003152,0.00119114,0.01923359
1773325316.83786011,0.02656952,6030,0.00151372,0.01507971,0,0.00000000,16271,16299,163,0.00078760,0.00400061,0.00292636,0.00000406,0.00123665,0.01948176
1773325316.93787360,0.01880154,6006,0.00180878,0.00987603,0,0.00000000,16299,16290,133,0.00198428,0.00353061,0.00120855,0.00000063,0.00031158,0.01385806
1773325317.03791761,0.03495505,5984,0.00042518,0.01491970,0,0.00000000,16290,16337,89,0.00168965,0.00369173,0.00113528,0.00000055,0.00034332,0.02517727
1773325317.13780093,0.02243121,5967,0.00041179,0.01486639,0,0.00000000,16337,16370,100,0.00306970,0.00304201,0.00224042,0.00000107,0.00074828,0.01841138
1773325317.23769283,0.02296912,6043,0.00090508,0.01358810,0,0.00000000,16370,16436,108,0.00174221,0.00381799,0.00162800,0.00000056,0.00038152,0.01785207
1773325317.33781862,0.02707194,5993,0.00053129,0.01665226,0,0.00000000,16436,16450,108,0.00242770,0.00598156,0.00131455,0.00000093,0.00042415,0.02345472
1773325317.43768549,0.02283873,6044,0.00090742,0.01544928,0,0.00000000,16450,16447,98,0.00112902,0.00325493,0.00156721,0.00000244,0.00074674,0.01893719
1773325317.53782392,0.02031144,6043,0.00039424,0.01320276,0,0.00000000,16447,16463,87,0.00196700,0.00240402,0.00220567,0.00000491,0.00113423,0.01577766
1773325317.63770127,0.01564214,6059,0.00039372,0.00933997,0,0.00000000,16463,16488,99,0.00101003,0.00200615,0.00214532,0.00000478,0.00089716,0.01168769
1773325317.73777485,0.01755924,6052,0.00079120,0.01077490,0,0.00000000,16488,16531,107,0.00128078,0.00304884,0.00122473,0.00000060,0.00034499,0.01417631
1773325317.83768916,0.02239974,6017,0.00045556,0.01401987,0,0.00000000,16531,16529,87,0.00253105,0.00510450,0.00121543,0.00000088,0.00037535,0.01984299
1773325317.93776727,0.01663647,6039,0.00055536,0.01076240,0,0.00000000,16529,16508,83,0.00197425,0.00261609,0.00125848,0.00000097,0.00046602,0.01365139
1773325318.03776741,0.02363002,6051,0.00130738,0.01479537,0,0.00000000,16508,16528,91,0.00159808,0.00368633,0.00129415,0.00000402,0.00059299,0.01889290
1773325318.13776374,0.02333074,6053,0.00040859,0.01655262,0,0.00000000,16528,16576,86,0.00197354,0.00347690,0.00120792,0.00000105,0.00063491,0.02043800
1773325318.23777604,0.02466618,6006,0.00141666,0.01559552,0,0.00000000,16576,16477,103,0.00168230,0.00348573,0.00175792,0.00000350,0.00082437,0.01952359
