time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773322280.26600313,0.02300897,6212,0.00214972,0.01262917,0,0.00000000,10026,9998,223,0.00400365,0.00386204,0.00262271,0.00000105,0.00068611,0.01675618
1773322280.36452460,0.02765002,6286,0.00302196,0.01422312,0,0.00000000,9998,10034,220,0.00172051,0.00484241,0.00316458,0.00000113,0.00089631,0.01936996
1773322280.46444011,0.02544705,6337,0.00188662,0.01419733,0,0.00000000,10034,10041,213,0.00167176,0.00424665,0.00304530,0.00000100,0.00083279,0.01871306
1773322280.56500411,0.02293421,6247,0.00181000,0.01256824,0,0.00000000,10041,10111,218,0.00166497,0.00379002,0.00260680,0.00000113,0.00093152,0.01659583
1773322280.66475058,0.02449567,6241,0.00185317,0.01401042,0,0.00000000,10111,10143,229,0.00182982,0.00401461,0.00277397,0.00000103,0.00079054,0.01831410
1773322280.76446724,0.02304941,6255,0.00210762,0.01309804,0,0.00000000,10143,10165,238,0.00217601,0.00330331,0.00270423,0.00000102,0.00079775,0.01659760
1773322280.86509323,0.02760055,6302,0.00235689,0.01573392,0,0.00000000,10165,10070,240,0.00187226,0.00431189,0.00283576,0.00000382,0.00111957,0.02031202
1773322280.96510673,0.02920310,6273,0.00164836,0.01513828,0,0.00000000,10070,10069,180,0.00199589,0.00421748,0.00573738,0.00000128,0.00097884,0.01966717
1773322281.06483912,0.02260088,6262,0.00180616,0.01278047,0,0.00000000,10069,10103,228,0.00204214,0.00382350,0.00247078,0.00000102,0.00069554,0.01685645
1773322281.16460705,0.02781957,6269,0.00193338,0.01589960,0,0.00000000,10103,10124,195,0.00193102,0.00479709,0.00311328,0.00000118,0.00082726,0.02104197
1773322281.26437950,0.02485463,6275,0.00144757,0.01469060,0,0.00000000,10124,10215,197,0.00167519,0.00429072,0.00244755,0.00000083,0.00077260,0.01930358
1773322281.36492729,0.02614923,6311,0.00148301,0.01532295,0,0.00000000,10215,10274,180,0.00195977,0.00429454,0.00291108,0.00000130,0.00084320,0.01993756
1773322281.46484303,0.02814209,6254,0.00149031,0.01522951,0,0.00000000,10274,10303,194,0.00182487,0.00408259,0.00518555,0.00000116,0.00082587,0.01959950
1773322281.56544280,0.02810022,6297,0.00242288,0.01509812,0,0.00000000,10303,10305,213,0.00453916,0.00540258,0.00285931,0.00000117,0.00097238,0.02084367
1773322281.66536212,0.02540424,6286,0.00188459,0.01469094,0,0.00000000,10305,10334,197,0.00196753,0.00338144,0.00295245,0.00000356,0.00126940,0.01829176
1773322281.76513910,0.02478370,6282,0.00152457,0.01390214,0,0.00000000,10334,10329,189,0.00220763,0.00399990,0.00318541,0.00000217,0.00097399,0.01817765
1773322281.86488891,0.02241960,6244,0.00178857,0.01332075,0,0.00000000,10329,10354,188,0.00175947,0.00242866,0.00302705,0.00000120,0.00087489,0.01594224
1773322281.96463323,0.02038429,6273,0.00154426,0.01159721,0,0.00000000,10354,10378,195,0.00231711,0.00276636,0.00271523,0.00000096,0.00083434,0.01454008
1773322282.06456089,0.02651388,6280,0.00186725,0.01395175,0,0.00000000,10378,10408,172,0.00363604,0.00442055,0.00347048,0.00000158,0.00088700,0.01875710
1773322282.16497970,0.02562167,6272,0.00199686,0.01427981,0,0.00000000,10408,10445,183,0.00196722,0.00399990,0.00316890,0.00000131,0.00100776,0.01858860
1773322282.26503229,0.02411691,6258,0.00158350,0.01364770,0,0.00000000,10445,10498,190,0.00194251,0.00411078,0.00286016,0.00000103,0.00083059,0.01803100
1773322282.36481237,0.02638215,6243,0.00154474,0.01404069,0,0.00000000,10498,10526,195,0.00318982,0.00394726,0.00492506,0.00000113,0.00080402,0.01823286
1773322282.46466255,0.02718100,6306,0.00179285,0.01554500,0,0.00000000,10526,10559,196,0.00206982,0.00464934,0.00307577,0.00000304,0.00101406,0.02045828
1773322282.56553912,0.02553793,6270,0.00129361,0.01480903,0,0.00000000,10559,10567,175,0.00198795,0.00341694,0.00359824,0.00000502,0.00127501,0.01847098
1773322282.66604733,0.01161776,6272,0.00060266,0.00706216,0,0.00000000,10567,10598,158,0.00216102,0.00154242,0.00134378,0.00000088,0.00050538,0.00874505
1773322282.76526523,0.02520756,6272,0.00160033,0.01407681,0,0.00000000,10598,10611,157,0.00226653,0.00398802,0.00367139,0.00000114,0.00083861,0.01832644
