time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773320505.29186296,0.02815157,6157,0.00188503,0.01683941,0,0.00000000,10886,10898,196,0.00195205,0.00478605,0.00255694,0.00000129,0.00070582,0.02193012
1773320505.39197087,0.03049254,6174,0.00170703,0.01770081,0,0.00000000,10898,10894,182,0.00169555,0.00445795,0.00451288,0.00000131,0.00080168,0.02243568
1773320505.49196839,0.03226430,6169,0.00170811,0.02006607,0,0.00000000,10894,10949,196,0.00170598,0.00524429,0.00299107,0.00000626,0.00083075,0.02568101
1773320505.59201646,0.03229789,6166,0.00155666,0.01909332,0,0.00000000,10949,10948,175,0.00178863,0.00468510,0.00465360,0.00000181,0.00088946,0.02414026
1773320505.69181371,0.03365997,6190,0.00131008,0.02143022,0,0.00000000,10948,10955,149,0.00280074,0.00487226,0.00363684,0.00000206,0.00102342,0.02661187
1773320505.79186988,0.02796237,6161,0.00119739,0.01680051,0,0.00000000,10955,11021,149,0.00320953,0.00455409,0.00331083,0.00000198,0.00085421,0.02162788
1773320505.89187241,0.02794985,6168,0.00103721,0.01754478,0,0.00000000,11021,11076,123,0.00209780,0.00459709,0.00254431,0.00000152,0.00069686,0.02273819
1773320505.99200773,0.02647270,6158,0.00149907,0.01607945,0,0.00000000,11076,11123,131,0.00176088,0.00417194,0.00266516,0.00000132,0.00071523,0.02056112
1773320506.09201264,0.03199343,6209,0.00101178,0.02001908,0,0.00000000,11123,11144,123,0.00172316,0.00515748,0.00336534,0.00000152,0.00086613,0.02557526
1773320506.19204998,0.02611253,6188,0.00120903,0.01638590,0,0.00000000,11144,11178,129,0.00171738,0.00389543,0.00246780,0.00000128,0.00070485,0.02060803
1773320506.29203391,0.02802700,6143,0.00099592,0.01753720,0,0.00000000,11178,11231,117,0.00172149,0.00503171,0.00250748,0.00000123,0.00070511,0.02292362
1773320506.39184856,0.03196553,6171,0.00123175,0.01936855,0,0.00000000,11231,11244,124,0.00351621,0.00607065,0.00288311,0.00000148,0.00081729,0.02603700
1773320506.49187231,0.03205292,6170,0.00097643,0.02098828,0,0.00000000,11244,11261,121,0.00232783,0.00517499,0.00275874,0.00000164,0.00082939,0.02648377
1773320506.59194922,0.03335430,6156,0.00153350,0.01982197,0,0.00000000,11261,11310,158,0.00169255,0.00568893,0.00396735,0.00000205,0.00091709,0.02590260
1773320506.69193435,0.02642988,6141,0.00152450,0.01648009,0,0.00000000,11310,11256,159,0.00168135,0.00364403,0.00280594,0.00000242,0.00077316,0.02041836
1773320506.79198432,0.03303061,6142,0.00147566,0.02023669,0,0.00000000,11256,11256,131,0.00197394,0.00526035,0.00312277,0.00000163,0.00109058,0.02595603
1773320506.89186168,0.03299976,6146,0.00139720,0.01794542,0,0.00000000,11256,11324,167,0.00199106,0.00630773,0.00437952,0.00000400,0.00116991,0.02485936
1773320506.99185324,0.02774296,6157,0.00139426,0.01742424,0,0.00000000,11324,11367,185,0.00202373,0.00429339,0.00239312,0.00000172,0.00068593,0.02198494
1773320507.09196591,0.02742025,6223,0.00152531,0.01704007,0,0.00000000,11367,11362,178,0.00173114,0.00446065,0.00239324,0.00000121,0.00072288,0.02181728
1773320507.19187975,0.02708376,6173,0.00104536,0.01636166,0,0.00000000,11362,11384,139,0.00374044,0.00499478,0.00246008,0.00000131,0.00071066,0.02168009
1773320507.29192710,0.03142711,6154,0.00137556,0.02034640,0,0.00000000,11384,11357,140,0.00260526,0.00486596,0.00287599,0.00000175,0.00071203,0.02550900
1773320507.39198947,0.03189213,6177,0.00125014,0.01979341,0,0.00000000,11357,11384,170,0.00169515,0.00541700,0.00310321,0.00000214,0.00103007,0.02553037
1773320507.49202275,0.02871916,6192,0.00120408,0.01721310,0,0.00000000,11384,11371,141,0.00174782,0.00431235,0.00380212,0.00000162,0.00095014,0.02179773
1773320507.59201145,0.02969971,6139,0.00205255,0.01653488,0,0.00000000,11371,11420,161,0.00173073,0.00434536,0.00455427,0.00000163,0.00080041,0.02118591
1773320507.69195414,0.02764478,6173,0.00187177,0.01635058,0,0.00000000,11420,11483,162,0.00179289,0.00465989,0.00243606,0.00000140,0.00072549,0.02131372
