time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773325307.23798347,0.03347880,5946,0.00439673,0.01906359,0,0.00000000,14097,14092,359,0.00275250,0.00433859,0.00324247,0.00000147,0.00098686,0.02372489
1773325307.33798742,0.03828074,5995,0.00368870,0.02489551,0,0.00000000,14092,14063,358,0.00335281,0.00491326,0.00259631,0.00000093,0.00067746,0.03016485
1773325307.43807697,0.02997772,5942,0.00390527,0.01721961,0,0.00000000,14063,14228,420,0.00219348,0.00419061,0.00257112,0.00000135,0.00068403,0.02177690
1773325307.53808856,0.03303561,5894,0.00373960,0.01738685,0,0.00000000,14228,14194,391,0.00181144,0.00494654,0.00459697,0.00000134,0.00080787,0.02265260
1773325307.63807130,0.03264996,5932,0.00261198,0.01903971,0,0.00000000,14194,14320,336,0.00209548,0.00618730,0.00233369,0.00000136,0.00068306,0.02591471
1773325307.73798990,0.02958148,5964,0.00252464,0.01788180,0,0.00000000,14320,14424,302,0.00242763,0.00473734,0.00231848,0.00000098,0.00068927,0.02302620
1773325307.83806229,0.03291388,5932,0.00283250,0.01862879,0,0.00000000,14424,14349,291,0.00192873,0.00488023,0.00435967,0.00000090,0.00076659,0.02383979
1773325307.93805885,0.03065950,5953,0.00356871,0.01803723,0,0.00000000,14349,14240,291,0.00317721,0.00465571,0.00242753,0.00000107,0.00065504,0.02300262
1773325308.03797412,0.03086239,5994,0.00226000,0.01869923,0,0.00000000,14240,14320,311,0.00184737,0.00398714,0.00370695,0.00000206,0.00085923,0.02301580
1773325308.13805103,0.03545239,5929,0.00378897,0.01949981,0,0.00000000,14320,14412,306,0.00256978,0.00523947,0.00403095,0.00000186,0.00109116,0.02511007
1773325308.23799109,0.02299935,5921,0.00178467,0.01286550,0,0.00000000,14143,14255,279,0.00345897,0.00363080,0.00278734,0.00000270,0.00087878,0.01682309
1773325308.33807611,0.01637471,5946,0.00155771,0.00911803,0,0.00000000,14255,14415,270,0.00201067,0.00241333,0.00186380,0.00000247,0.00046349,0.01175882
1773325308.43795180,0.02401791,6009,0.00152878,0.01380357,0,0.00000000,14415,14223,266,0.00201321,0.00343625,0.00330537,0.00000302,0.00050792,0.01783756
1773325308.53808641,0.02216437,5958,0.00122086,0.01535040,0,0.00000000,14223,14376,246,0.00179462,0.00292363,0.00130765,0.00000054,0.00036712,0.01852449
1773325308.63800764,0.01932317,5997,0.00149727,0.01223105,0,0.00000000,14376,14451,280,0.00111841,0.00290463,0.00134652,0.00000082,0.00037219,0.01538609
1773325308.73797941,0.02054251,5979,0.00189893,0.01348752,0,0.00000000,14451,14195,303,0.00163686,0.00261124,0.00131975,0.00000062,0.00036873,0.01636691
1773325308.83804440,0.02425778,5939,0.00147012,0.01482865,0,0.00000000,14195,14332,251,0.00098075,0.00313104,0.00284137,0.00000270,0.00076335,0.01821917
1773325308.93795705,0.03279036,5956,0.00218575,0.01986358,0,0.00000000,14332,14423,253,0.00209891,0.00383031,0.00415738,0.00000501,0.00105694,0.02431635
1773325309.03794384,0.02414025,5950,0.00162828,0.01448926,0,0.00000000,14423,14515,244,0.00093460,0.00321402,0.00232854,0.00000510,0.00109773,0.01817699
1773325309.13786769,0.02702501,5993,0.00217837,0.01637533,0,0.00000000,14515,14666,240,0.00136506,0.00356689,0.00235161,0.00000255,0.00077426,0.02018821
1773325309.23798776,0.02168714,5989,0.00255470,0.01254980,0,0.00000000,14666,14645,275,0.00177293,0.00330108,0.00174931,0.00000087,0.00046237,0.01615899
1773325309.33800387,0.02523510,5926,0.00138990,0.01634704,0,0.00000000,14645,14699,232,0.00162554,0.00348963,0.00217658,0.00000096,0.00049957,0.02015645
1773325309.43803835,0.03009976,6006,0.00133038,0.02114490,0,0.00000000,14699,14861,243,0.00113486,0.00394486,0.00212701,0.00000073,0.00046805,0.02543119
1773325309.53808737,0.02698442,5923,0.00145374,0.01719511,0,0.00000000,14861,14962,201,0.00116657,0.00462854,0.00185584,0.00000782,0.00055308,0.02216246
1773325309.63786435,0.02756835,5971,0.00164751,0.01699548,0,0.00000000,14962,15038,240,0.00174108,0.00337441,0.00339791,0.00000173,0.00100741,0.02065652
1773325309.73789072,0.01697194,5951,0.00161924,0.00977621,0,0.00000000,15038,14987,252,0.00224912,0.00204758,0.00231853,0.00000115,0.00046590,0.01200441
1773325309.83791876,0.02678029,5947,0.00145929,0.01903059,0,0.00000000,14987,15073,224,0.00220577,0.00254608,0.00218339,0.00000091,0.00039094,0.02179496
1773325309.93802333,0.05630318,5962,0.00110999,0.04726363,0,0.00000000,15073,15091,217,0.00118535,0.00406355,0.00173763,0.00000219,0.00060206,0.05178564
1773325310.03804064,0.03268063,5953,0.00161192,0.02370472,0,0.00000000,15091,15195,210,0.00157427,0.00291535,0.00197451,0.00000196,0.00062922,0.02696345
1773325310.13791728,0.02528197,5941,0.00130024,0.01704896,0,0.00000000,15195,15275,188,0.00153674,0.00191042,0.00211214,0.00000163,0.00052456,0.01913285
1773325310.23800707,0.02711354,5986,0.00111304,0.01456226,0,0.00000000,15275,15345,208,0.00091852,0.00592447,0.00135047,0.00000051,0.00039750,0.02073829
1773325310.33809328,0.08285883,5881,0.00896730,0.06432901,0,0.00000000,15345,15215,210,0.00197762,0.00461755,0.00161918,0.00000168,0.00051161,0.07007596
1773325310.43786335,0.06520895,5970,0.00073469,0.04034088,0,0.00000000,15215,15345,208,0.00082588,0.00396160,0.01471823,0.00000677,0.00409892,0.04464752
1773325310.53785682,0.01569997,5941,0.00078840,0.01045874,0,0.00000000,15345,15438,218,0.00220997,0.00224386,0.00116670,0.00000068,0.00035913,0.01288247
1773325310.63788772,0.01415268,5988,0.00086921,0.00891430,0,0.00000000,15438,15521,219,0.00190314,0.00218013,0.00116750,0.00000060,0.00034262,0.01125172
1773325310.73792171,0.01513965,5751,0.00095635,0.00956112,0,0.00000000,15521,15513,175,0.00120072,0.00225968,0.00120559,0.00000194,0.00038320,0.01201374
1773325310.83459163,0.01815357,6261,0.00085821,0.01144305,0,0.00000000,15513,15606,197,0.00123602,0.00297395,0.00162314,0.00000055,0.00036831,0.01463921
1773325310.93794537,0.02199237,5948,0.00084832,0.01414088,0,0.00000000,15606,15715,172,0.00164260,0.00299742,0.00270592,0.00000175,0.00043689,0.01735240
1773325311.03794932,0.03576384,5918,0.00222054,0.02194338,0,0.00000000,15715,15733,171,0.00083106,0.00593909,0.00285063,0.00000146,0.00098560,0.02832629
1773325311.13780189,0.03406256,5986,0.00158662,0.02136146,0,0.00000000,15733,15795,181,0.00095133,0.00552676,0.00319379,0.00000164,0.00086464,0.02726167
1773325311.23783827,0.03380390,5973,0.00166399,0.02141453,0,0.00000000,15795,15812,191,0.00131249,0.00548607,0.00276473,0.00000108,0.00101029,0.02725048
1773325311.33792210,0.03017042,5973,0.00138224,0.01926834,0,0.00000000,15812,15826,162,0.00109687,0.00504948,0.00249168,0.00000089,0.00069654,0.02464340
1773325311.43791246,0.02969092,5974,0.00155555,0.01893414,0,0.00000000,15826,15809,172,0.00141453,0.00495141,0.00231651,0.00000081,0.00067506,0.02418893
1773325311.53787804,0.03028928,5994,0.00179374,0.01941197,0,0.00000000,15809,15802,178,0.00212904,0.00431060,0.00274812,0.00000093,0.00069949,0.02407907
1773325311.63795137,0.03057600,5967,0.00171927,0.01939345,0,0.00000000,15802,15892,176,0.00213792,0.00419900,0.00303950,0.00000281,0.00088752,0.02392139
1773325311.73795414,0.03029565,5974,0.00161453,0.01850397,0,0.00000000,15892,15869,176,0.00178314,0.00478999,0.00317816,0.00000171,0.00076675,0.02360034
1773325311.83799100,0.02909076,5920,0.00157555,0.01771970,0,0.00000000,15869,15860,173,0.00174245,0.00481869,0.00277287,0.00000156,0.00073977,0.02289033
1773325311.93797541,0.03119341,5959,0.00183058,0.02030277,0,0.00000000,15860,15577,159,0.00167116,0.00447419,0.00256240,0.00000153,0.00071206,0.02507199
